SERFF Tr Num,Filing Type,Date Submitted,Effective Date Requested (New),Effective Date Requested (Renewal),SERFF Status,Filing Description,Filing Method,TOI,Group_Code,Company_Codes,week_date,gpt_3_5_summary,o1_mini_summary,xai_summary
FARM-134357205,Rate/Rule other than PPA,12/31/2024,03/10/2025,04/12/2025,Closed-Acknowledged,Please refer to our cover memo located in the Supporting Documentation tab.,,04.0 Homeowners,69,[21660],2025-02-24,"Summary of Rate Filing:
- Company: Fire Insurance Exchange
- Product Name: FLEX Home
- State: Georgia
- Type of Insurance: Homeowners
- Filing Type: Rate/Rule other than PPA
- Effective Date Requested: New - 03/10/2025, Renewal - 04/12/2025
- Authors: Kathy Thompson, Michael Moore, Rachel Pellegrino, Eileen Yaros, Elizabeth Dizon, Brandy Parker
- Reviewer: Jarrett Briscoe
- Disposition Date: 02/18/2025
- Disposition Status: Acknowledged
- Rate Change: 0.0%
- Written Premium Impact: $0
- Number of Policyholders Affected: 0

The rate filing for the FLEX Home insurance product by Fire Insurance Exchange in Georgia involves updates to Scheduled Roof requirements, expansion of roof type options, and the submission of underwriting guidelines. The filing was acknowledged with no indicated change in rates or written premium. Various supporting documents were attached as required for compliance, and the filing was processed with a filing fee of $75.0.",,
FORE-134361553,Rate/Rule other than PPA,12/23/2024,03/01/2025,03/01/2025,Closed-Acknowledged,We are requesting revisions to the rule and rate section.,,04.0 Homeowners,69,[11185],2025-02-24,"From the provided information, the rate filing is for the ""Landlord Manufactured Home Program"" by Foremost Insurance Company in Georgia. The filing involves revisions to both the rule and rate sections. The effective date requested for both new policies and renewals is set for March 1, 2025. The filing was acknowledged with a disposition status of ""Acknowledged"" on February 18, 2025.

The overall impact on rates was indicated as 0.000%, with no change in written premium reported for the program. The filing included various supporting documents such as the ""Filing Compliance Certification,"" ""Rate Indication Summary/Histogram Exhibit,"" and ""Explanatory Memorandum - Rate/Rule.""

Additionally, the filing included a new premium modifier for fortified homes to comply with Georgia regulation HB 279. The modifier applies when the dwelling is certified as a fortified home by IBHS and is in compliance with Georgia statute.

Overall, the rate filing for the Landlord Manufactured Home Program by Foremost Insurance Company appears to have gone through the necessary review process and has been acknowledged for implementation.",,
HART-134406305,Form,02/06/2025,07/01/2025,,Closed-Approved,"The Insurance Services Office reported your Department’s implementation of their Homeowners 2022 Multistate ISO Filing
Designation Number HO-2021-OFR21 and SERFF Tracking Number ISOF-133917748 effective on all policies written on or
after July 1, 2025. The Hartford is respectively notifying of non-adoption of the forms at this time until further notice. Should we
decide to introduce these forms at a later date, The Hartford will re-file at that time.",,04.0 Homeowners,91,[39608],2025-02-24,"Based on the provided information, the rate filing in question pertains to the implementation of Homeowners 2022 multistate forms, rules, and loss costs revisions in the state of Georgia by Nutmeg Insurance Company. The effective date requested for this filing is July 1, 2025. The filing includes revisions to various forms, rules, and loss costs related to the Homeowners Policy Program.

Key information includes:
- Filing Company: Nutmeg Insurance Company
- State: Georgia
- Product Name: GA Non-Adopt Homeowners 2022 Multistate Forms Implementation Effective 7/1/25 (Nutmeg)
- Filing Type: Form
- Date Submitted: 02/06/2025
- SERFF Status: Closed-Approved
- Disposition Status: Approved
- Effective Date (New): 07/01/2025

The filing references multiple circulars issued by the Insurance Services Office, detailing the revisions, effective dates, and implementation requirements for the forms, rules, and loss costs.

Overall, the rate filing involves the adoption of updated forms, rules, and loss costs related to homeowners insurance policies in Georgia by Nutmeg Insurance Company, with an approved effective date of July 1, 2025.",,
HART-134406348,Rate/Rule other than PPA,02/06/2025,07/01/2025,,Closed-Acknowledged,"The Insurance Services Office reported your Department’s implementation of their Homeowners 2022 Multistate ISO Filing
Designation Number HO-2021-RRU21 and SERFF Tracking Number  ISOF-133917791 effective on all policies written on or
after July 1, 2025. The Hartford is respectively notifying of non-adoption of the rules at this time until further notice. Should we
decide to introduce these rules at a later date, The Hartford will re-file at that time.",,04.0 Homeowners,91,[39608],2025-02-24,"The rate filing pertains to the implementation of revised homeowners forms, rules, and loss costs in Georgia by Nutmeg Insurance Company effective from July 1, 2025. The filing involves the adoption of the Homeowners 2022 Multistate ISO Filing Designation Number HO-2021-RRU21 and SERFF Tracking Number ISOF-133917791. Nutmeg Insurance Company is notifying of non-adoption of the rules at the present time, with the possibility of reintroducing them at a later date through a re-filing process. The effective date requested for the new rules is 07/01/2025, and the overall rate impact indicated in the filing is 0.000% with no change in written premium or policyholders affected.",,
HART-134414600,Rate/Rule other than PPA,02/13/2025,07/01/2025,07/01/2025,Assigned,"We are filing for your information the introduction of a credit card surcharge to The Hartford’s Home products in the writing
companies referenced above. Policyholders who choose to pay their premium by credit card will incur a credit card surcharge
charged and collected by a third-party payment vendor, which will not exceed 3% of the total payment amount.  The surcharge
amount will be shown at the time of the transaction and is effective for all transactions processed on or after July 01, 2025.",,04.0 Homeowners,91,"[29424, 37478, 38261, 34690, 27120, 39608]",2025-02-24,"Summary of the Rate Filing:
- The insurance company, Hartford Casualty Insurance Company, along with five other associated companies, submitted a rate/rule filing with the Georgia Department of Insurance.
- The filing involves the introduction of a credit card surcharge for policyholders who choose to pay their premium by credit card for The Hartford's Home products.
- The surcharge will be charged and collected by a third-party payment vendor and will not exceed 3% of the total payment amount. It will be effective for all transactions processed on or after July 01, 2025.
- The total filing fee for this submission was $450.00, with each of the six writing companies mentioned in the filing paying $75.00 as the Georgia state fee. Retaliatory fees were not applicable.
- The rate change type was classified as neutral, with no overall percentage rate revision indicated for any of the companies involved.
- The filing method used was File & Use, and the effective date requested for the new rate/rule was 07/01/2025.
- The filing was prepared and submitted by Lesdy Richard, Sr Pricing Analyst, on behalf of the Hartford Personal Lines group. Lesdy Richard can be contacted for any questions regarding the filing or supporting documentation.
- Several items, such as Data and Calculations, Proprietary Information, Rule Comparison, and Required Additional Information, were bypassed in the filing process.
- The filing includes multiple supporting documents such as a Filing Compliance",,
LBPM-134383820,Form,01/21/2025,05/19/2025,06/23/2025,Closed-Approved,"In accordance with Georgia’s filing provision, we respectfully submit the following revisions for our Homeowners, Condo, and
Simple Renters program.
The information below provides a list of forms submitted with this filing.  In addition, it also provides a summary of the major
coverage or policies differences from our currently approved homeowners, condo, and renters policy.
Our company would like to have the option of reformatting text or moving boxes, where applicable, to accommodate marketing
requirements and printing of forms. The format of the forms may vary depending on the needs of our clients (e.g. paper size,
electronic distribution, etc.). The language will remain the same as approved by your Division and any font requirements will be
maintained.
We appreciate your review of this filing. Should you have any questions or concerns, please do not hesitate to contact me
directly.
Please refer to the included Summary of Change Exhibit.",,04.0 Homeowners,111,"[23035, 23043, 36447, 33600, 33588, 18333]",2025-02-24,"Based on the filing with the DOI from Liberty Mutual Fire Insurance Company and its group companies, the rate filing for the Homeowners program in Georgia seeks to update and revise policy forms and endorsements related to Homeowners, Condo, and Simple Renters insurance. The changes include modifications to the Policy Declarations form (FMHO 3047) to add variable text clarifying the policy period and make administrative changes. The Flesch scores for the forms are above the minimum requirement set by Georgia.

The rate filing includes various companies under the Liberty Mutual Group, domiciled in different states, with specific fee requirements based on domiciliary state fees or Georgia fees. The total filing fee amount for all companies included in the filing is $300. The filing has been reviewed and approved by the State of Georgia's insurance department, with an effective date requested for new policies on 05/19/2025 and for renewals on 06/23/2025.",,
LBPM-134414714,Form,02/12/2025,06/23/2025,07/28/2025,Assigned,"In accordance with Georgia’s filing provision, we respectfully submit the following revisions for our Homeowners program.
Our company would like to have the option of reformatting text or moving boxes, where applicable, to accommodate marketing
requirements and printing of forms. The format of the forms may vary depending on the needs of our clients (e.g. paper size,
electronic distribution, etc.). The language will remain the same as approved by your Division and any font requirements will be
maintained.
New language in these forms is denoted as COPY A.  We also took this opportunity to update the old forms to follow our
standards of placing defined terms in quotation marks and bolding section titles.
We appreciate your review of this filing. Should you have any questions or concerns, please do not hesitate to contact us
directly.
Please refer to the Forms Exhibit for the summary of changes.",,04.0 Homeowners,111,"[23035, 36447, 33600, 33588]",2025-02-24,"Based on the information provided in the filing, here is a summary of the rate filing for the insurance companies:

1. Companies involved:
- Liberty Mutual Fire Insurance Company
- LM General Insurance Company
- LM Insurance Corporation
- The First Liberty Insurance Corporation

2. Product Name: Homeowners Program
- Multiple endorsements were filed under the Homeowners Program:
  - Expanded Replacement Cost Endorsement (FMHO 1182)
  - Homeprotector Plus Endorsement (FMHO 1183)
  - Optional Loss Settlement Endorsement (FMHO 547)
  - Homeprotector Plus Endorsement (FMHO 3331)
  - Homeprotector Plus Endorsement (FMHO 693)

3. Filing Type: Form
- Various forms were submitted under the Homeowners Program with multiple updates and changes.

4. State: Georgia
- The filing was made in the state of Georgia.

5. Effective Date:
- Requested Effective Date for New: 06/23/2025
- Requested Effective Date for Renewal: 07/28/2025

6. Authors and reviewers: Kathleen Kraus, Christine Ray, and Jarrett Briscoe.

7. Filing Fees:
- The total filing fee was $875.00, with various amounts allocated to different companies as described in the filing.

Please note that additional specific details, such as the changes made to each form, supporting documents, and certification statements were",,
LEMO-134183570,Form,07/26/2024,03/25/2025,03/25/2025,Closed-Approved,"A revision to Metromile's By-peril insurance program is hereby submitted for the State’s review.
The Company respectfully requests that this filing apply to all new business policies written on or after January 21, 2025 and to
all renewal business effective on or after January 21, 2025.
A related rate/rule filing is also submitted under SERFF tracking #LEMO-134183760.
Please refer to the Explanatory Memorandum for further filing details.
Thank you in advance for your review.",,04.0 Homeowners,5032,[16187],2025-02-24,"The insurance company, Metromile Insurance Company, has submitted a filing with the DOI for their By-Peril Amendment under the Homeowners category in Georgia. The filing includes various forms and endorsements related to homeowners insurance. The effective date for the filing is requested to be on 03/25/2025 for both new and renewal policies. The filing has been approved and features changes to forms such as Declarations, Personal Injury Coverage, Roof System Payment Schedule for Windstorm or Hail Losses, and various exclusions and additional coverages.

The company has requested changes to two forms, Declarations and Personal Injury Coverage, to align with countrywide edition standards. The amendments also include updates to forms like Roof System Payment Schedule, Windstorm or Hail Exclusion, and Georgia Animal Liability Exclusion. The company has made adjustments to the effective dates during the process.

In summary, Metromile Insurance Company has made revisions and amendments to their homeowners insurance policy forms and endorsements under the By-Peril Amendment, with various updates and changes related to policy coverage, deductibles, and additional coverages.

Please note that specific rate information and premium details are not provided in the information available.",,
LEMO-134374428,Form,02/06/2025,05/15/2025,05/16/2025,Assigned,"A revision to Lemonade’s homeowners insurance program is hereby submitted for the State’s review. Lemonade is introducing
a new optional coverage, Refrigerated Property Coverage. The Company respectfully requests that this filing apply to all new
business policies written on or after May 15, 2025 and to all renewal business effective on or after May 16, 2025.
Please refer to the Explanatory Memorandum for additional details.
We look forward to your review.",,04.0 Homeowners,5032,[16023],2025-02-24,"The rate filing submitted by Lemonade Insurance Company includes a new optional coverage called Refrigerated Property Coverage for homeowners in Georgia. This coverage insures up to $500 for covered property stored in freezers or refrigerators on the residence premises for direct loss caused by interruption of electrical service to the refrigeration unit or mechanical failure of the unit storing the property. The coverage applies if the refrigeration unit was properly maintained prior to the loss and has a special deductible where the company pays only the loss exceeding $100.

The filing also includes various forms and certifications such as Filing Compliance Certification, Filing Fee Transmittal Form, Explanatory Memorandum, and Readability Certification. The effective date requested for new policies is May 15, 2025, while for renewals, it is May 16, 2025. Lemonade Insurance Company has paid a filing fee of $25.00 per form for the submission. The SERFF status is currently ""Assigned,"" awaiting review by the state of Georgia. The company has followed the necessary regulations and certifications required for the rate filing.",,
LEMO-134376013,Rate/Rule other than PPA,02/06/2025,05/15/2025,05/16/2025,Assigned,"A revision to Lemonade’s homeowners insurance program is hereby submitted for the State’s review. Lemonade is introducing
a new optional coverage, Refrigerated Property Coverage. The Company respectfully requests that this filing apply to all new
business policies written on or after May 15, 2025 and to all renewal business effective on or after May 16, 2025.
Please refer to the Explanatory Memorandum for additional details.
We look forward to your review.",,04.0 Homeowners,5032,[16023],2025-02-24,"The rate filing submitted by Lemonade Insurance Company for their Homeowners Program in Georgia includes the introduction of a new optional coverage called Refrigerated Property Coverage. The rate change type is neutral, with an overall percentage of last rate revision at 14.900% effective from September 3, 2024. The effective date requested for new business is May 15, 2025, and for renewal business is May 16, 2025.

The filing includes various documents such as the rule manual, rate tables, rate calculation details, and supporting exhibits. Lemonade is introducing Refrigerated Property Coverage rates based on competitor analysis and judgment, with corresponding premium amounts for different coverage limits. The filing also includes an explanatory memorandum explaining the changes and the reason for the new coverage.

Overall, the rate filing aims to enhance Lemonade's Homeowners Program in Georgia by offering additional coverage options to policyholders while maintaining a neutral rate change. The company has provided detailed information and supporting documents to substantiate the proposed changes and requested effective dates.",,
LEMO-134376046,Rate/Rule other than PPA,02/04/2025,05/15/2025,05/16/2025,Closed-Acknowledged,"A revision to Metromile’s Renters insurance program is hereby submitted for the State’s review. Metromile is introducing a new
optional coverage, Refrigerated Property Coverage. The Company respectfully requests that this filing apply to all new
business policies written on or after May 15, 2025 and to all renewal business effective on or after May 16, 2025.
Please refer to the Actuarial Memorandum for additional details.
We look forward to your review.",,04.0 Homeowners,5032,[16187],2025-02-24,"Here is a summary of the rate filing by Metromile Insurance Company for their MIC Renters product in Georgia:

- **Purpose**: The filing includes a revision to the Renters insurance program to introduce a new optional coverage called Refrigerated Property Coverage.
- **Effective Dates**: The requested effective date for new business policies is May 15, 2025, and for renewal business is May 16, 2025.
- **Rate Change Type**: The filing indicates a ""Neutral"" rate change type with an overall percentage of 0.000% and no written premium change for the program.
- **Rate Tables**: The filing includes rate tables for Refrigerated Property Coverage at different coverage limits ($100, $250, $500).
- **Supporting Documents**: Various supporting documents were provided for the filing, including Actuarial Memorandum, Rate Indication Summary, Explanatory Memorandum, Data and Calculations, and Redlined Rate Tables.
- **Filing Fees**: The filing required a state-specific fee of $75.00, paid by Metromile Insurance Company.

Overall, the rate filing aimed to introduce a new coverage option while ensuring compliance with regulatory requirements and maintaining the financial stability of the program without impacting the written premium or number of policyholders.",,
LEMO-134384633,Rate/Rule other than PPA,01/30/2025,03/25/2025,,Closed-Acknowledged,"Metromile Insurance Company (Metromile) is revising its previously filed introductory Homeowners and Condominium program
in order to comply with recent legislative and regulatory changes in the state, (2024 GA Laws 476, former H.B. 279). Metromile
is also revising Refrigerated Property Coverage rates and introducing additional coverage limit options for Refrigerated
Property Coverage for both Homeowner and Condominium forms in GA. These changes will have no rate impact as the
Metromile's By-Peril program has not yet been implemented in Georgia.",,04.0 Homeowners,5032,[16187],2025-02-24,"Metromile Insurance Company filed a rate/rule change for its Homeowners and Condominium program in the state of Georgia. The purpose of the filing was to comply with recent legislative and regulatory changes in the state, specifically related to Windstorm Mitigation and Refrigerated Property coverage.

The filing included revisions to the Windstorm Mitigation Discount to provide at least a 5% credit for roof storm mitigation. Additionally, changes were made to Refrigerated Property Coverage rates and additional coverage limit options were introduced.

The effective date requested for the changes was set for 03/25/2025. The company stated that these revisions would have no rate impact as the rating plan had not yet been implemented.

Various supporting documents were included in the filing, such as the Actuarial Memorandum, Windstorm Protective Credit Support exhibit, Refrigerated Property Coverage Support exhibit, and certification documents. The company also submitted required additional information regarding credit rating, prior insurance information, claims history, and other rating variables.

Overall, the rate filing aimed to update the company's programs in accordance with Georgia's laws and regulations while providing necessary details and support for the proposed changes.",,
SFMA-134413084,Form,02/19/2025,07/01/2025,09/01/2025,Submitted to State,"We respectfully request your approval of the following form(s) as provided in the forms schedule.  The details of the change(s)
are outlined in the attached Filing Memorandum.
Sincerely,
Kevin Nicklas,   CPCU, CLU
309-766-8703
kevin.nicklas.cbnv@statefarm.com
John Poppe,   CPCU, CLU
309-994-9734
john.poppe.pkxx@statefarm.com",,04.0 Homeowners,176,[25143],2025-02-24,"The rate filing is a comprehensive document detailing the modifications to insurance policies provided by State Farm Fire and Casualty Company for homeowners, condominium unit owners, renters, and cyber event, identity restoration, and fraud loss coverage in Georgia. The filing includes revised definitions, property coverages, additional coverages, losses not insured, conditions, liability coverages, exclusions, and optional policy provisions for each type of coverage.

The cyber event, identity restoration, and fraud loss coverage endorsement specifically outlines definitions related to cyber events, identity theft, cyber attacks, data breach events, fraud events, and more. It also details the coverage provided for various instances like cyber extortion events, fraud losses, identity restoration, and system restoration costs.

Additionally, the filing provides detailed information on the insured parties, the coverage limits, definitions of terms used in the policy, and the circumstances under which the coverage applies. It also incorporates specific provisions regarding cyber occurrences, personally identifying information, cyber attacks, identity fraud, and the responsibilities of the insured parties.

Overall, the rate filing addresses a wide range of scenarios related to cyber events, identity fraud, fraud losses, and system restoration costs, aiming to protect the insured parties in case of such incidents.",,
TRVD-G134400682,Rate/Rule other than PPA,02/03/2025,,02/28/2025,Pending State Action,With this filing we are making revisions to our Homesaver product as outlined in the attached memo.,,04.0 Homeowners,3548,"[19062, 25623, 25666]",2025-02-24,"Based on the information provided in the rate filing document from the insurance company, here is a summary of the key details:

1. **Companies Involved:** The Automobile Insurance Company of Hartford, Connecticut; The Phoenix Insurance Company; The Travelers Indemnity Company of America.
   
2. **Product Name:** Homesaver
   
3. **State:** Georgia
   
4. **Type of Insurance:** Homeowners
   
5. **Filing Type:** Rate/Rule other than PPA (Prior Approval)
   
6. **Effective Date Requested:** New - 02/28/2025; Renewal - 02/28/2025
   
7. **Filing Status:** Pending State Action; Pending Company Response
   
8. **Authors and Reviewers:** Jaime Jewett, Austin Pruitt, Candice Root, Jarrett Briscoe
   
9. **Filing Contact:** Candice Root, Sr. Regulatory Analyst, croot@travelers.com, Knoxville, TN
   
10. **Filing Fees:** Waived for Georgia; Retaliatory fees paid by the companies
   
11. **Rate Change Type:** Prior Approval
   
12. **Rate Impact:** No overall rate change mentioned
   
13. **Rate Schedule Changes:** Includes discounts based on windstorm mitigation and property age, as well as account credits for bundled policies
   
14. **Correspondence Summary:** Objection and response letters exchanged regarding discounts on Bronze and Gold levels
   - Objection requested amendments to discount rates
",,
ALSE-134338646,Rate,12/03/2024,03/10/2025,04/24/2025,Closed-Approved,"With this filing, Allstate is proposing an overall 16.9% rate level change to the Allstate Insurance Company (AIC) Homeowners
- Condominium (CON) program in the state of Hawaii.
The overall rate level change has been achieved through revision of the Rate Adjustment Factor and Coverage A – (Building
Property Protection) Increased Limits premium per $1,000 of increased limit. Further information regarding these changes can
be found in the enclosed attachments.
This change will apply to new business written on or after March 10, 2025 and for renewals effective on or after April 24, 2025.",,04.0 Homeowners,8,[19232],2025-02-24,"Based on the provided filing information from Allstate Insurance Company for their AIC CON product in Hawaii under the 04.0 Homeowners/04.0001 Condominium Homeowners segment, the company proposed an overall 16.9% rate level increase. This rate change impacted the Rate Adjustment Factor and the premium for Coverage A - Building Property Protection Increased Limits per $1,000 of increased limit.

The filing was submitted on 12/03/2024 with the effective dates requested as 03/10/2025 for new business and 04/24/2025 for renewals. The filing included various supporting documents such as a filing memo, tracked changes to the manual, objection responses, and filing notes.

The rate data in the filing was subject to prior approval and the last rate revision showed an overall percentage change of 74.1% with an effective date of 03/04/2024. The filing attracted a state fee of $50.00, processed on 12/03/2024, with no retaliatory fee applicable.

Several objection and response letters were exchanged between Allstate and the reviewing authorities regarding specific details and calculations in the filing. The objections raised from 12/11/2024, 01/10/2025, and 02/13/2025 were addressed in subsequent response letters leading to the approval of the filing on 02/19/2025.

Overall, the filing pertained to adjustments in the rate",,
HART-134349469,Rate,12/19/2024,04/03/2025,05/18/2025,Pending Industry Response,"With this filing, we are proposing revisions to The Hartford’s Home product in the writing company referenced above. This
change will be effective April 03, 2025 and will affect renewal policies effective on or after May 18, 2025.  The overall impact of
the proposed changes is 7.9%.
With this filing, we are revising base rates.
Attached please find the proposed rate page for this revision.",,04.0 Homeowners,91,[30104],2025-02-24,"Based on the provided filing, Hartford Underwriters Insurance Company is proposing revisions to its Home product in Hawaii under the project name ""HI Home PLIC 84 - HUIC/FN.14.799/RWG.2024.01"". The proposed changes are set to become effective on April 03, 2025, impacting renewal policies effective May 18, 2025, with an overall impact of 7.9%.

The filing involves a rate revision for Homeowners insurance, specifically related to the All Perils policy forms for building and tenant/condo units, with indicated rate level changes as follows:
- Building 2, 3, 5: Indicated rate level change of 9.3% with a proposed change of 8.4%
- Tenant/Condo 4, 6: Indicated rate level change of 0.0%

The rate change is categorized as an increase, with a prior approval filing method. The company is targeting an effective date of April 3, 2025, with the last rate revision having occurred on March 21, 2024, with an overall percentage change of 9.000%.

The filing includes supporting documents such as the Explanatory Memo, Actuarial Support documents, Hurricane Filings Worksheet RF 50, Objection Letters, Response Letters, and various exhibits detailing the rate adjustment rationale, loss development factors, trend selections, and complement of credibility calculations.

Overall, the filing indicates Hartford",,
SFMA-134377596,Form,01/14/2025,04/15/2025,04/15/2025,Closed-Approved,"We respectfully submit this Application Filing.  The details of the changes are outlined in the attached Filing Memorandum.
We submit this filing to be effective March 15, 2025 or as soon thereafter as the necessary procedural changes have been
implemented.
Sincerely,
Samantha Fahrner
(770) 379-5657
Samantha.fahrner.jgdk@statefarm.com
Carl Rice
(765) 463-8252
Carl.rice.phs4@statefarm.com",,04.0 Homeowners,176,[25143],2025-02-24,"The rate filing submitted by State Farm Fire and Casualty Company involves a Rental Dwelling Application for homeowners in Iowa. The filing includes updates to the application form, highlighted versions, and a filing memorandum. The effective date requested for both new and renewal policies is 04/15/2025. The filing was dispositioned as approved on 02/17/2025. The filing fees were $50.00 per form, per company, totaling $50.00 for this submission. The company tracking number is RD-48003, and the SERFF tracking number is SFMA-134377596.",,
TRVD-G134419374,Rule,02/14/2025,03/14/2025,05/13/2025,Closed-Approved,"With this filing we are submitting revisions to our Quantum Homeowners 2.0, Quantum Home, and Legacy Home programs as
detailed in the accompanying Explanatory Memorandum.",,04.0 Homeowners,3548,"[19062, 19070, 27998, 25666, 36137, 38130]",2025-02-24,"The rate filing pertains to multiple insurance companies under the Travelers brand in Iowa offering homeowners insurance products named Quantum Homeowners 2.0, Quantum Home, and Legacy Home. The filing includes revisions to coverage packages, loss assessment coverage, enhanced home packages, high-value home coverage, additional coverage endorsements, and more. The changes are detailed in the attached exhibits for each specific rule being updated. The filing was submitted on 02/14/2025 with an effective date requested for new business of 03/14/2025 and for renewals of 05/13/2025. The filing was approved on 02/17/2025 with a disposition status of closed-approved and a 0.00% overall rate impact indicated.",,
AMSI-134173339,Rate/Rule,12/23/2024,05/21/2025,07/21/2025,Pending State Action,"American Strategic Insurance Corp. (ASIC) respectfully submits for your review, under the file and use provision, a revision to
our HOH program. Please refer to the Explanatory Memorandum and attached exhibits for further details. Our filings for the
previous three years are:
AMSI-134075004 effective 7/31/2024, +30.09%
AMSI-133619461 effective 11/1/2023, +14.91% (Current GLM model in use)
AMSI-133382566 effective 12/14/2022, 0.0%
AMSI-132776699 effective 5/20/2021, -3.6%
If you have any questions or comments, please do not hesitate to contact me via email at laert_fejzullari@progressive.com.
Sincerely,
Laert Fejzullari",,04.0 Homeowners,155,[10872],2025-02-24,"The rate filing submitted by American Strategic Insurance Corp for their Idaho Homeowners (HOH) product includes significant changes to the rating model, transitioning from a 3-peril model to a 12-peril model. The overall rate impact of the filing is an increase of 30.09%, with previous rate revisions showing increases of 30.09%, 14.91%, and 0.0% in the last three years.

The Rate Manual provided detailed information on base rates and territory factors for various perils across different zip codes in Idaho. The company's response to objections raised by reviewers emphasized the structural changes in the new rating model, making direct comparisons difficult but providing supporting documentation for factors and rates.

The filing method used was ""Use & File,"" and the effective date requested for the new rates was 05/21/2025, with a renewal effective date of 07/21/2025. The filing is currently pending state action in Idaho.

Overall, the filing indicates a significant rate increase following the implementation of a new rating model with detailed support for the changes made. The company's response letter addresses specific objections raised by the reviewer related to factor changes and justifying the proposed rate increases.",,
HART-134424457,Rule,02/19/2025,05/01/2025,,Closed-FILED,"RE: ISO Filing Designation Number HO-2024-BPR1
The Insurance Services Office reported your Department’s approval of their Broadened Home-Sharing Host Activities
Coverage HO-2024-BPR1, effective on all policies written on or after May 1, 2025. The Hartford is respectively notifying of
non-adoption of the rules at this time until further notice. Should we decide to introduce these rules at a later date, The Hartford
will re-file at that time.",,04.0 Homeowners,91,[39608],2025-02-24,"The rate filing pertains to a homeowners insurance product called ""ID Non-Adopt - Broadened Home-Sharing Host Activities Coverage Rule HO-2024-BPR1 Filing"" by Nutmeg Insurance Company. The filing is specific to the state of Idaho and involves revisions to Rule 519 regarding Broadened Home-sharing Host Activities Coverage. The effective date requested for the new rate filing is May 1, 2025. The filing was submitted on February 19, 2025, and the disposition status is FILED. The contact person for this filing is Geraldine Daly, a Product Analyst at Nutmeg Insurance Company.",,
